location,location_town,first_rental_day,return_date,gear_name,price
Aeschi BE – Bern Region,Aeschi,2023-12-15,2023-12-17,Ski helmet,26.1
Aeschi BE – Bern Region,Aeschi,2023-12-15,2023-12-17,Avalanche tranceiver,31.5
Aeschi BE – Bern Region,Aeschi,2023-12-15,2023-12-17,Safety Set,63.0
Aeschi BE – Bern Region,Aeschi,2023-12-15,2023-12-17,Snowboard Premium,104.4
Aeschi BE – Bern Region,Aeschi,2023-12-15,2023-12-17,Snowboard Economy,72.9
Aeschi BE – Bern Region,Aeschi,2023-12-15,2023-12-17,Snowboard boots,45.9
Aeschi BE – Bern Region,Aeschi,2023-12-15,2023-12-17,Shortcarver,72.9
Sainte-Croix Les Rasses – Canton of Vaud,Sainte-Croix Les Rasses,2023-12-15,2023-12-15,Ski Exclusive,53.1
Sainte-Croix Les Rasses – Canton of Vaud,Sainte-Croix Les Rasses,2023-12-15,2023-12-15,Ski Test,57.6
Sainte-Croix Les Rasses – Canton of Vaud,Sainte-Croix Les Rasses,2023-12-15,2023-12-15,Ski Premium,53.1
Sainte-Croix Les Rasses – Canton of Vaud,Sainte-Croix Les Rasses,2023-12-15,2023-12-15,Ski Economy,37.8
Sainte-Croix Les Rasses – Canton of Vaud,Sainte-Croix Les Rasses,2023-12-15,2023-12-15,Ski Budget,27.0
Sainte-Croix Les Rasses – Canton of Vaud,Sainte-Croix Les Rasses,2023-12-15,2023-12-15,Skiboots premium,17.1
Sainte-Croix Les Rasses – Canton of Vaud,Sainte-Croix Les Rasses,2023-12-15,2023-12-15,Skiboots economy,14.4
Sainte-Croix Les Rasses – Canton of Vaud,Sainte-Croix Les Rasses,2023-12-15,2023-12-15,Touring Ski exklusiv,53.1
Sainte-Croix Les Rasses – Canton of Vaud,Sainte-Croix Les Rasses,2023-12-15,2023-12-15,Snowboard Budget,27.9
Sainte-Croix Les Rasses – Canton of Vaud,Sainte-Croix Les Rasses,2023-12-15,2023-12-15,Snowboard boots economy,14.4
Sainte-Croix Les Rasses – Canton of Vaud,Sainte-Croix Les Rasses,2023-12-15,2023-12-15,Helmet,8.1
Sainte-Croix Les Rasses – Canton of Vaud,Sainte-Croix Les Rasses,2023-12-15,2023-12-16,Ski Exclusive,95.4
Sainte-Croix Les Rasses – Canton of Vaud,Sainte-Croix Les Rasses,2023-12-15,2023-12-16,Ski Test,104.4
Sainte-Croix Les Rasses – Canton of Vaud,Sainte-Croix Les Rasses,2023-12-15,2023-12-16,Ski Premium,95.4
Sainte-Croix Les Rasses – Canton of Vaud,Sainte-Croix Les Rasses,2023-12-15,2023-12-16,Ski Economy,72.0
Sainte-Croix Les Rasses – Canton of Vaud,Sainte-Croix Les Rasses,2023-12-15,2023-12-16,Ski Budget,50.4
Sainte-Croix Les Rasses – Canton of Vaud,Sainte-Croix Les Rasses,2023-12-15,2023-12-16,Skiboots premium,32.4
Sainte-Croix Les Rasses – Canton of Vaud,Sainte-Croix Les Rasses,2023-12-15,2023-12-16,Skiboots economy,27.0
Sainte-Croix Les Rasses – Canton of Vaud,Sainte-Croix Les Rasses,2023-12-15,2023-12-16,Touring Ski exklusiv,95.4
Sainte-Croix Les Rasses – Canton of Vaud,Sainte-Croix Les Rasses,2023-12-15,2023-12-16,Snowboard Budget,54.0
Sainte-Croix Les Rasses – Canton of Vaud,Sainte-Croix Les Rasses,2023-12-15,2023-12-16,Snowboard boots economy,27.0
Sainte-Croix Les Rasses – Canton of Vaud,Sainte-Croix Les Rasses,2023-12-15,2023-12-16,Helmet,14.4
Sainte-Croix Les Rasses – Canton of Vaud,Sainte-Croix Les Rasses,2023-12-15,2023-12-17,Ski Exclusive,121.5
Sainte-Croix Les Rasses – Canton of Vaud,Sainte-Croix Les Rasses,2023-12-15,2023-12-17,Ski Premium,121.5
Sainte-Croix Les Rasses – Canton of Vaud,Sainte-Croix Les Rasses,2023-12-15,2023-12-17,Ski Test,133.2
Sainte-Croix Les Rasses – Canton of Vaud,Sainte-Croix Les Rasses,2023-12-15,2023-12-17,Ski Economy,90.0
Sainte-Croix Les Rasses – Canton of Vaud,Sainte-Croix Les Rasses,2023-12-15,2023-12-17,Ski Budget,63.9
Sainte-Croix Les Rasses – Canton of Vaud,Sainte-Croix Les Rasses,2023-12-15,2023-12-17,Skiboots premium,42.3
Sainte-Croix Les Rasses – Canton of Vaud,Sainte-Croix Les Rasses,2023-12-15,2023-12-17,Skiboots economy,33.3
Sainte-Croix Les Rasses – Canton of Vaud,Sainte-Croix Les Rasses,2023-12-15,2023-12-17,Touring Ski exklusiv,121.5
Sainte-Croix Les Rasses – Canton of Vaud,Sainte-Croix Les Rasses,2023-12-15,2023-12-17,Snowboard Budget,67.5
Sainte-Croix Les Rasses – Canton of Vaud,Sainte-Croix Les Rasses,2023-12-15,2023-12-17,Snowboard boots economy,33.3
Sainte-Croix Les Rasses – Canton of Vaud,Sainte-Croix Les Rasses,2023-12-15,2023-12-17,Helmet,18.0
Les Paccots – Region of Fribourg,Les Paccots,2023-12-15,2023-12-15,Ski Exclusive,53.1
Les Paccots – Region of Fribourg,Les Paccots,2023-12-15,2023-12-15,Ski Test,57.6
Les Paccots – Region of Fribourg,Les Paccots,2023-12-15,2023-12-15,Ski Premium,53.1
Les Paccots – Region of Fribourg,Les Paccots,2023-12-15,2023-12-15,Ski Economy,37.8
Les Paccots – Region of Fribourg,Les Paccots,2023-12-15,2023-12-15,Ski Budget,27.0
Les Paccots – Region of Fribourg,Les Paccots,2023-12-15,2023-12-15,Skiboots premium,17.1
Les Paccots – Region of Fribourg,Les Paccots,2023-12-15,2023-12-15,Skiboots economy,14.4
Les Paccots – Region of Fribourg,Les Paccots,2023-12-15,2023-12-15,Touring Ski exklusiv,53.1
Les Paccots – Region of Fribourg,Les Paccots,2023-12-15,2023-12-15,Snowboard Budget,27.9
Les Paccots – Region of Fribourg,Les Paccots,2023-12-15,2023-12-15,Snowboard boots economy,14.4
Les Paccots – Region of Fribourg,Les Paccots,2023-12-15,2023-12-15,Helmet,8.1
Les Paccots – Region of Fribourg,Les Paccots,2023-12-15,2023-12-16,Ski Exclusive,95.4
Les Paccots – Region of Fribourg,Les Paccots,2023-12-15,2023-12-16,Ski Premium,95.4
Les Paccots – Region of Fribourg,Les Paccots,2023-12-15,2023-12-16,Ski Test,104.4
Les Paccots – Region of Fribourg,Les Paccots,2023-12-15,2023-12-16,Ski Economy,72.0
Les Paccots – Region of Fribourg,Les Paccots,2023-12-15,2023-12-16,Ski Budget,50.4
Les Paccots – Region of Fribourg,Les Paccots,2023-12-15,2023-12-16,Skiboots premium,32.4
Les Paccots – Region of Fribourg,Les Paccots,2023-12-15,2023-12-16,Skiboots economy,27.0
Les Paccots – Region of Fribourg,Les Paccots,2023-12-15,2023-12-16,Touring Ski exklusiv,95.4
Les Paccots – Region of Fribourg,Les Paccots,2023-12-15,2023-12-16,Snowboard Budget,54.0
Les Paccots – Region of Fribourg,Les Paccots,2023-12-15,2023-12-16,Snowboard boots economy,27.0
Les Paccots – Region of Fribourg,Les Paccots,2023-12-15,2023-12-16,Helmet,14.4
Les Paccots – Region of Fribourg,Les Paccots,2023-12-15,2023-12-17,Ski Exclusive,121.5
Les Paccots – Region of Fribourg,Les Paccots,2023-12-15,2023-12-17,Ski Premium,121.5
Les Paccots – Region of Fribourg,Les Paccots,2023-12-15,2023-12-17,Ski Test,133.2
Les Paccots – Region of Fribourg,Les Paccots,2023-12-15,2023-12-17,Ski Economy,90.0
Les Paccots – Region of Fribourg,Les Paccots,2023-12-15,2023-12-17,Ski Budget,63.9
Les Paccots – Region of Fribourg,Les Paccots,2023-12-15,2023-12-17,Skiboots premium,42.3
Les Paccots – Region of Fribourg,Les Paccots,2023-12-15,2023-12-17,Skiboots economy,33.3
Les Paccots – Region of Fribourg,Les Paccots,2023-12-15,2023-12-17,Touring Ski exklusiv,121.5
Les Paccots – Region of Fribourg,Les Paccots,2023-12-15,2023-12-17,Snowboard Budget,67.5
Les Paccots – Region of Fribourg,Les Paccots,2023-12-15,2023-12-17,Snowboard boots economy,33.3
Les Paccots – Region of Fribourg,Les Paccots,2023-12-15,2023-12-17,Helmet,18.0
Küssnacht am Rigi – Lucerne - Lake Lucerne Region,Küssnacht am Rigi,2023-12-15,2023-12-15,Ski Superior,45.9
Küssnacht am Rigi – Lucerne - Lake Lucerne Region,Küssnacht am Rigi,2023-12-15,2023-12-15,Ski Premium,41.4
Küssnacht am Rigi – Lucerne - Lake Lucerne Region,Küssnacht am Rigi,2023-12-15,2023-12-15,Ski Economy,32.4
Küssnacht am Rigi – Lucerne - Lake Lucerne Region,Küssnacht am Rigi,2023-12-15,2023-12-15,Skiboots premium,23.4
Küssnacht am Rigi – Lucerne - Lake Lucerne Region,Küssnacht am Rigi,2023-12-15,2023-12-15,Alpine touring Premium,45.9
Küssnacht am Rigi – Lucerne - Lake Lucerne Region,Küssnacht am Rigi,2023-12-15,2023-12-15,Ski jacket and ski pants,45.0
Küssnacht am Rigi – Lucerne - Lake Lucerne Region,Küssnacht am Rigi,2023-12-15,2023-12-15,Alpine touring ski boots Premium,23.4
Küssnacht am Rigi – Lucerne - Lake Lucerne Region,Küssnacht am Rigi,2023-12-15,2023-12-15,Ski helmet,10.8
Küssnacht am Rigi – Lucerne - Lake Lucerne Region,Küssnacht am Rigi,2023-12-15,2023-12-15,Cross-country skiing boots,9.9
Küssnacht am Rigi – Lucerne - Lake Lucerne Region,Küssnacht am Rigi,2023-12-15,2023-12-15,Snowboard Premium,41.4
Küssnacht am Rigi – Lucerne - Lake Lucerne Region,Küssnacht am Rigi,2023-12-15,2023-12-15,Snowboard boots Premium,23.4
Küssnacht am Rigi – Lucerne - Lake Lucerne Region,Küssnacht am Rigi,2023-12-15,2023-12-15,Sledge,13.5
Küssnacht am Rigi – Lucerne - Lake Lucerne Region,Küssnacht am Rigi,2023-12-15,2023-12-15,Snow shoes incl. poles,22.5
Küssnacht am Rigi – Lucerne - Lake Lucerne Region,Küssnacht am Rigi,2023-12-15,2023-12-16,Ski Superior,77.4
Küssnacht am Rigi – Lucerne - Lake Lucerne Region,Küssnacht am Rigi,2023-12-15,2023-12-16,Ski Premium,68.4
Küssnacht am Rigi – Lucerne - Lake Lucerne Region,Küssnacht am Rigi,2023-12-15,2023-12-16,Ski Economy,50.4
Küssnacht am Rigi – Lucerne - Lake Lucerne Region,Küssnacht am Rigi,2023-12-15,2023-12-16,Skiboots premium,32.4
Küssnacht am Rigi – Lucerne - Lake Lucerne Region,Küssnacht am Rigi,2023-12-15,2023-12-16,Alpine touring Premium,77.4
Küssnacht am Rigi – Lucerne - Lake Lucerne Region,Küssnacht am Rigi,2023-12-15,2023-12-16,Ski jacket and ski pants,79.0
Küssnacht am Rigi – Lucerne - Lake Lucerne Region,Küssnacht am Rigi,2023-12-15,2023-12-16,Alpine touring ski boots Premium,32.4
Küssnacht am Rigi – Lucerne - Lake Lucerne Region,Küssnacht am Rigi,2023-12-15,2023-12-16,Ski helmet,13.5
Küssnacht am Rigi – Lucerne - Lake Lucerne Region,Küssnacht am Rigi,2023-12-15,2023-12-16,Cross-country skiing boots,13.5
Küssnacht am Rigi – Lucerne - Lake Lucerne Region,Küssnacht am Rigi,2023-12-15,2023-12-16,Snowboard Premium,64.8
Küssnacht am Rigi – Lucerne - Lake Lucerne Region,Küssnacht am Rigi,2023-12-15,2023-12-16,Snowboard boots Premium,32.4
Küssnacht am Rigi – Lucerne - Lake Lucerne Region,Küssnacht am Rigi,2023-12-15,2023-12-16,Snow shoes incl. poles,32.4
Küssnacht am Rigi – Lucerne - Lake Lucerne Region,Küssnacht am Rigi,2023-12-15,2023-12-16,Sledge,16.2
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-15,Ski Superior,52.2
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-15,Ski Premium,36.9
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-15,Ski Economy,26.1
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-15,Ski boot,18.0
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-15,Alpine touring skis Superior + crampons,52.2
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-15,Ski jacket and ski pants,45.0
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-15,Freerideski Superior,52.2
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-15,Ski helmet,9.9
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-15,Avalanche tranceiver,10.8
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-15,Safety Set,24.3
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-15,Snowboard Premium,36.9
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-15,Snowboard Economy,26.1
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-15,Snowboard boots,18.0
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-15,Shortcarver,26.1
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-15,Snow shoes incl. poles,18.0
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-16,Ski Superior,99.0
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-16,Ski Premium,72.0
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-16,Ski Economy,50.4
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-16,Ski boot,34.2
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-16,Alpine touring skis Superior + crampons,99.0
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-16,Ski jacket and ski pants,79.0
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-16,Freerideski Superior,99.0
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-16,Ski helmet,18.0
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-16,Avalanche tranceiver,21.6
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-16,Safety Set,44.1
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-16,Snowboard Premium,72.0
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-16,Snowboard Economy,50.4
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-16,Snowboard boots,34.2
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-16,Shortcarver,50.4
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-16,Snow shoes incl. poles,34.2
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-17,Ski Superior,139.5
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-17,Ski Premium,104.4
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-17,Ski Economy,72.9
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-17,Ski boot,45.9
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-17,Alpine touring skis Superior + crampons,139.5
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-17,Ski jacket and ski pants,109.0
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-17,Freerideski Superior,139.5
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-17,Ski helmet,26.1
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-17,Avalanche tranceiver,31.5
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-17,Safety Set,63.0
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-17,Snowboard Premium,104.4
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-17,Snowboard Economy,72.9
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-17,Snowboard boots,45.9
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-17,Shortcarver,72.9
Rathvel s/Châtel-St-Denis – Region of Fribourg,Rathvel s/Châtel-St-Denis,2023-12-15,2023-12-17,Snow shoes incl. poles,45.9
