,location,type,comparable price,id,url,position,city,address,bathrooms,bedrooms,beds,Wifi,Free parking,Pets,Breakfast,isSuperhost,rareFind,base_price per night,base_price total,Cleaning fee,Airbnb service fee,Taxes,Special offer,Long stay discount,rate,total,persons,reviewsCount,rating
93,Torgon,Entire condo,23.5,641945503098934000,https://www.airbnb.com/rooms/641945503098934000,31,Châtel,"Châtel, Auvergne-Rhône-Alpes, France",1.0,1,2.0,False,True,False,False,True,False,77 ,154,0.0,26.0,8.0,0.0,0.0,94,188,4,40,4.8
94,Torgon,Entire condo,23.0,1973458,https://www.airbnb.com/rooms/1973458,33,La Chapelle-d'Abondance,"La Chapelle-d'Abondance, Rhone-Alpes, France",1.0,0,3.0,True,True,True,False,False,False,76 ,152,0.0,26.0,6.0,0.0,0.0,92,184,4,78,4.73
95,Torgon,Entire rental unit,25.8,663659977685142717,https://www.airbnb.com/rooms/663659977685142717,36,La Chapelle-d'Abondance,"La Chapelle-d'Abondance, Auvergne-Rhône-Alpes, France",1.0,1,3.0,True,False,True,False,True,False,87 ,173,43.0,36.0,6.0,0.0,0.0,129,258,5,16,5.0
96,Torgon,Entire rental unit,21.0,16569487,https://www.airbnb.com/rooms/16569487,37,Châtel,"Châtel, Auvergne-Rhône-Alpes, France",1.0,2,4.0,True,True,True,False,False,False,60 ,119,58.0,30.0,2.0,0.0,0.0,105,209,5,61,4.64
97,Torgon,Private room in rental unit,40.5,759150132889005661,https://www.airbnb.com/rooms/759150132889005661,38,Vouvry,"Vouvry, Valais, Switzerland",1.0,1,1.0,True,True,False,False,False,False,69 ,138,0.0,23.0,0.0,0.0,0.0,81,161,2,1,
98,Torgon,Entire rental unit,33.75,47507520,https://www.airbnb.com/rooms/47507520,39,Vionnaz,"Vionnaz, Valais, Switzerland",1.0,1,1.0,True,True,False,False,False,False,65 ,130,100.0,39.0,0.0,0.0,0.0,135,269,4,5,4.8
99,Giswil-Mörlialp,Entire rental unit,39.5,43275430,https://www.airbnb.com/rooms/43275430,1,Giswil,"Giswil, Obwalden, Switzerland",1.0,1,2.0,True,True,False,False,False,False,85 ,170,100.0,45.0,0.0,0.0,0.0,158,315,4,96,4.74
100,Giswil-Mörlialp,Entire rental unit,37.4,1032526681022000408,https://www.airbnb.com/rooms/1032526681022000408,7,Giswil,"Giswil, Obwalden, Switzerland",1.0,2,3.0,True,True,False,False,False,False,120 ,240,80.0,54.0,0.0,0.0,0.0,187,374,5,0,
101,Giswil-Mörlialp,Entire cottage,123.0,685286130789594103,https://www.airbnb.com/rooms/685286130789594103,14,Lungern,"Lungern, Obwalden, Switzerland",1.0,1,1.0,False,False,True,False,True,False,160 ,320,100.0,71.0,0.0,0.0,0.0,246,491,2,22,5.0
102,Axalp,Entire home,54.285714285714285,962952653526099723,https://www.airbnb.com/rooms/962952653526099723,1,Axalp,"Axalp, Bern, Switzerland",1.5,3,5.0,False,True,True,False,False,False,325 ,650,0.0,109.0,0.0,0.0,0.0,380,759,7,9,5.0
103,Axalp,Entire home,76.0,1014532418928407864,https://www.airbnb.com/rooms/1014532418928407864,3,Brienz,"Brienz, Bern, Switzerland",1.0,2,2.0,False,True,False,False,False,False,180 ,360,160.0,87.0,0.0,0.0,0.0,304,607,4,0,
104,Axalp,Entire home,51.4,943456769017973372,https://www.airbnb.com/rooms/943456769017973372,8,Brienz,"Brienz, Bern, Switzerland",1.0,1,4.0,False,True,True,False,False,False,150 ,300,140.0,74.0,0.0,0.0,0.0,257,514,5,5,5.0
105,Axalp,Entire rental unit,57.2,1023197607302517408,https://www.airbnb.com/rooms/1023197607302517408,13,Brienz,"Brienz, Bern, Switzerland",1.0,2,4.0,True,True,False,False,True,False,213 ,426,140.0,0.0,6.0,0.0,0.0,286,572,5,1,
106,Axalp,Private room,64.0,50355457,https://www.airbnb.com/rooms/50355457,31,Brienz,"Brienz, Bern, Switzerland",1.0,1,1.0,True,True,False,False,True,False,109 ,218,0.0,37.0,0.0,0.0,0.0,128,255,2,91,4.91
107,Fideris,Entire rental unit,61.333333333333336,46893687,https://www.airbnb.com/rooms/46893687,7,Luzein,"Luzein, Grisons, Switzerland",1.0,1,1.0,True,True,False,False,True,False,120 ,240,75.0,53.0,0.0,0.0,0.0,184,368,3,83,4.96
108,Fideris,Private room in vacation home,41.0,668230345925902684,https://www.airbnb.com/rooms/668230345925902684,23,Küblis,"Küblis, Graubünden, Switzerland",1.0,1,2.0,True,False,False,False,False,False,65 ,130,15.0,24.0,0.0,0.0,5.0,82,164,2,16,3.94
109,Fideris,Entire condo,46.0,35960662,https://www.airbnb.com/rooms/35960662,26,Luzein,"Luzein, Graubünden, Switzerland",2.0,2,4.0,True,True,False,False,False,False,184 ,368,0.0,0.0,0.0,0.0,0.0,184,368,4,4,5.0
110,Fideris,Entire rental unit,46.0,41602035,https://www.airbnb.com/rooms/41602035,30,Küblis,"Küblis, Graubünden, Switzerland",1.0,1,3.0,True,True,True,False,True,False,100 ,200,35.0,40.0,0.0,0.0,0.0,138,275,3,81,4.91
111,Fideris,Entire rental unit,24.0,842654455329214968,https://www.airbnb.com/rooms/842654455329214968,37,Küblis,"Küblis, Graubünden, Switzerland",1.0,2,2.0,True,True,False,False,False,False,185 ,370,40.0,69.0,0.0,0.0,0.0,240,479,10,2,
112,Fideris,Entire rental unit,22.4,794760080061689184,https://www.airbnb.com/rooms/794760080061689184,38,Küblis,"Küblis, Graubünden, Switzerland",1.0,1,1.0,True,True,False,False,False,False,92 ,184,30.0,32.0,0.0,0.0,22.0,112,224,5,2,
113,Fideris,Entire place,56.666666666666664,18438572,https://www.airbnb.com/rooms/18438572,39,Luzein,"Luzein, Graubünden, Switzerland",1.5,1,5.0,True,True,True,False,False,False,130 ,260,30.0,49.0,0.0,0.0,0.0,170,339,3,51,4.9
114,Saas-Fee,Entire rental unit,82.0,995502293044424532,https://www.airbnb.com/rooms/995502293044424532,14,Saas-Fee,"Saas-Fee, Wallis, Switzerland",1.0,1,3.0,True,False,False,False,True,False,329 ,658,130.0,0.0,0.0,132.0,0.0,328,656,4,1,
115,Saas-Fee,Entire rental unit,96.25,1035299088134662608,https://www.airbnb.com/rooms/1035299088134662608,15,Saas-Fee,"Saas-Fee, Wallis, Switzerland",1.0,1,2.0,True,False,True,False,True,False,310 ,619,150.0,0.0,0.0,0.0,0.0,385,769,4,0,
116,Saas-Fee,Entire rental unit,58.0,30709881,https://www.airbnb.com/rooms/30709881,21,Saas-Fee,"Saas-Fee, VS, Switzerland",1.0,2,6.0,True,False,False,False,False,False,230 ,460,135.0,100.0,0.0,0.0,0.0,348,695,6,42,4.6
117,Saas-Fee,Entire rental unit,137.5,926817450822143773,https://www.airbnb.com/rooms/926817450822143773,25,Saas-Fee,"Saas-Fee, Wallis, Switzerland",1.0,1,1.0,True,False,False,False,False,False,180 ,360,110.0,79.0,0.0,0.0,0.0,275,549,2,0,
118,Saas-Fee,Entire rental unit,122.25,904181254084074478,https://www.airbnb.com/rooms/904181254084074478,26,Saas-Fee,"Saas-Fee, Wallis, Switzerland",2.0,2,4.0,True,False,True,False,False,False,294 ,588,390.0,0.0,0.0,0.0,0.0,489,978,4,0,
119,Saas-Fee,Entire rental unit,70.25,30684927,https://www.airbnb.com/rooms/30684927,28,Saas-Fee,"Saas-Fee, Wallis, Switzerland",1.0,1,3.0,True,False,False,False,False,False,185 ,370,110.0,81.0,0.0,0.0,0.0,281,561,4,25,4.36
120,Saas-Fee,Entire rental unit,91.75,995539521569158304,https://www.airbnb.com/rooms/995539521569158304,32,Saas-Fee,"Saas-Fee, Wallis, Switzerland",1.0,1,3.0,True,False,False,False,True,False,302 ,603,130.0,0.0,0.0,0.0,0.0,367,733,4,3,4.33
121,Saas-Fee,Entire rental unit,113.0,904152964982855464,https://www.airbnb.com/rooms/904152964982855464,33,Saas-Fee,"Saas-Fee, Wallis, Switzerland",3.0,3,6.0,True,False,True,False,False,False,483 ,966,390.0,0.0,0.0,0.0,0.0,678,1356,6,0,
122,Saas-Fee,Entire rental unit,61.4,30708767,https://www.airbnb.com/rooms/30708767,40,Saas-Fee,"Saas-Fee, VS, Switzerland",1.0,1,3.0,True,False,False,False,False,False,200 ,400,125.0,88.0,0.0,0.0,0.0,307,613,5,17,4.41
123,Sainte-Croix Les Rasses,Entire townhouse,43.2,49892499,https://www.airbnb.com/rooms/49892499,3,Sainte-Croix,"Sainte-Croix, Vaud, Switzerland",1.0,2,4.0,True,True,False,False,True,False,134 ,268,101.0,62.0,0.0,0.0,0.0,216,431,5,11,4.64
124,Sainte-Croix Les Rasses,Entire rental unit,21.0,902199660186300570,https://www.airbnb.com/rooms/902199660186300570,16,L'Auberson,"L'Auberson, Vaud, Switzerland",1.0,1,5.0,True,True,True,False,False,False,83 ,166,50.0,36.0,0.0,0.0,0.0,126,252,6,0,
125,Sainte-Croix Les Rasses,Entire rental unit,68.0,597900509834422011,https://www.airbnb.com/rooms/597900509834422011,18,Chavornay,"Chavornay, Vaud, Switzerland",1.0,1,1.0,True,True,False,False,True,False,48 ,96,20.0,20.0,0.0,0.0,0.0,68,136,1,27,4.74
126,Sainte-Croix Les Rasses,Private room in rental unit,36.0,694107367945242983,https://www.airbnb.com/rooms/694107367945242983,19,Les Fourgs,"Les Fourgs, Bourgogne-Franche-Comté, France",1.0,1,1.0,True,True,False,False,True,False,54 ,108,12.0,20.0,3.0,0.0,0.0,72,143,2,15,5.0
127,Sainte-Croix Les Rasses,Entire condo,35.0,614268128030987081,https://www.airbnb.com/rooms/614268128030987081,20,Baulmes,"Baulmes, Vaud, Switzerland",1.5,1,2.0,True,True,False,False,False,False,120 ,240,0.0,40.0,0.0,0.0,0.0,140,280,4,7,5.0
128,Sainte-Croix Les Rasses,Entire rental unit,20.6,50441260,https://www.airbnb.com/rooms/50441260,25,La Cluse-et-Mijoux,"La Cluse-et-Mijoux, Bourgogne-Franche-Comté, France",1.0,3,3.0,True,True,False,False,True,False,68 ,135,39.0,29.0,3.0,0.0,0.0,103,206,5,35,4.89
129,Sainte-Croix Les Rasses,Entire home,23.0,817267015053336686,https://www.airbnb.com/rooms/817267015053336686,27,Les Hôpitaux-Neufs,"Les Hôpitaux-Neufs, Bourgogne-Franche-Comté, France",1.0,2,3.0,False,True,False,False,True,False,72 ,144,10.0,26.0,4.0,0.0,0.0,92,184,4,30,4.77
130,Sainte-Croix Les Rasses,Entire rental unit,61.0,800453462193385831,https://www.airbnb.com/rooms/800453462193385831,28,L'Abergement,"L'Abergement, Vaud, Switzerland",1.0,1,1.0,True,True,False,False,False,False,89 ,178,30.0,35.0,0.0,0.0,0.0,122,243,2,4,5.0
131,Sainte-Croix Les Rasses,Private room in rental unit,31.0,562311161445382511,https://www.airbnb.com/rooms/562311161445382511,30,Baulmes,"Baulmes, Waadt, Switzerland",1.0,1,2.0,True,True,False,False,False,False,48 ,96,10.0,18.0,0.0,0.0,0.0,62,124,2,10,4.9
132,Sainte-Croix Les Rasses,Entire home,24.7,13107580,https://www.airbnb.com/rooms/13107580,31,Sainte-Croix,"Sainte-Croix, Vaud, Switzerland",2.0,4,8.0,True,True,False,False,False,False,212 ,423,0.0,71.0,0.0,0.0,0.0,247,494,10,21,4.71
133,Sainte-Croix Les Rasses,Entire rental unit,23.6,47042793,https://www.airbnb.com/rooms/47042793,35,Les Fourgs,"Les Fourgs, Bourgogne-Franche-Comté, France",1.0,1,3.0,True,True,False,True,False,False,101 ,202,29.0,0.0,4.0,0.0,0.0,118,235,5,54,4.89
134,Sainte-Croix Les Rasses,Private room in farm stay,25.0,562846756281668859,https://www.airbnb.com/rooms/562846756281668859,36,L'Abergement,"L'Abergement, Vaud, Switzerland",1.0,1,2.0,True,True,False,False,True,True,35 ,70,15.0,14.0,0.0,0.0,0.0,50,99,2,5,5.0
135,Sainte-Croix Les Rasses,Entire guesthouse,41.0,11109313,https://www.airbnb.com/rooms/11109313,37,La Cluse-et-Mijoux,"La Cluse-et-Mijoux, Franche-Comté, France",1.0,1,1.0,False,True,False,False,True,False,53 ,106,31.0,23.0,4.0,0.0,0.0,82,164,2,46,4.8
136,Sainte-Croix Les Rasses,Private room in home,25.0,40081778,https://www.airbnb.com/rooms/40081778,38,Les Hôpitaux-Neufs,"Les Hôpitaux-Neufs, Bourgogne-Franche-Comté, France",1.0,1,1.0,False,True,False,False,False,False,42 ,83,0.0,14.0,3.0,0.0,0.0,50,100,2,131,4.6
137,Sils i.E.,Private room in bed and breakfast,17.0,24550824,https://www.airbnb.com/rooms/24550824,26,Era,"Era, Lombardia, Italy",1.0,1,1.0,True,True,True,True,True,False,29 ,58,0.0,10.0,0.0,0.0,0.0,34,68,2,52,4.9
138,Sils i.E.,Entire rental unit,11.333333333333334,30192998,https://www.airbnb.com/rooms/30192998,32,Teglio,"Teglio, Lombardia, Italy",1.0,1,1.0,True,True,True,False,True,False,29 ,58,0.0,10.0,0.0,0.0,0.0,34,68,3,39,4.82
139,Sils i.E.,Entire rental unit,21.0,940725566580074056,https://www.airbnb.com/rooms/940725566580074056,37,Morbegno,"Morbegno, Lombardia, Italy",1.0,1,2.0,True,False,False,False,False,False,72 ,144,0.0,24.0,0.0,0.0,0.0,84,168,4,8,5.0
140,Sils i.E.,Entire rental unit,19.0,1021719340697328407,https://www.airbnb.com/rooms/1021719340697328407,38,Chiesa In Valmalenco,"Chiesa In Valmalenco, Lombardia, Italy",1.0,1,2.0,False,True,False,False,False,False,81 ,162,0.0,22.0,0.0,32.0,0.0,76,152,4,0,
141,Sils i.E.,Private room in bed and breakfast,56.0,14163855,https://www.airbnb.com/rooms/14163855,39,Chiareggio,"Chiareggio, Lombardia, Italy",1.0,1,1.0,True,True,True,True,False,False,96 ,192,0.0,32.0,0.0,0.0,0.0,112,224,2,2,
142,Dallenwil,Entire loft,90.5,18835550,https://www.airbnb.com/rooms/18835550,3,Wirzweli,"Wirzweli, Nidwalden, Switzerland",1.0,1,1.0,True,True,True,False,False,False,155 ,310,0.0,52.0,0.0,0.0,0.0,181,362,2,179,4.84
143,Dallenwil,Entire rental unit,36.2,31895015,https://www.airbnb.com/rooms/31895015,5,Wirzweli ,"Wirzweli , Niedwalden, Switzerland",1.5,2,4.0,True,True,True,False,False,False,155 ,310,0.0,52.0,0.0,0.0,0.0,181,362,5,101,4.79
144,Dallenwil,Entire home,28.75,12436718,https://www.airbnb.com/rooms/12436718,7,Wirzweli,"Wirzweli, Nidwalden, Switzerland",2.5,4,11.0,True,True,False,False,False,False,220 ,440,150.0,99.0,0.0,0.0,0.0,345,689,12,34,4.74
145,Dallenwil,Entire rental unit,51.25,22629854,https://www.airbnb.com/rooms/22629854,21,Stansstad,"Stansstad, NW, Switzerland",1.0,2,2.0,True,True,True,False,True,False,140 ,280,70.0,59.0,0.0,0.0,0.0,205,409,4,235,4.89
146,Dallenwil,Entire guesthouse,87.0,923080260475062055,https://www.airbnb.com/rooms/923080260475062055,22,Wirzweli,"Wirzweli, Nidwalden, Switzerland",1.0,1,1.0,True,False,False,False,False,False,149 ,298,0.0,50.0,0.0,0.0,0.0,174,348,2,4,4.5
147,Dallenwil,Entire rental unit,35.0,578746281720992477,https://www.airbnb.com/rooms/578746281720992477,26,Sarnen,"Sarnen, Obwalden, Switzerland",1.0,1,3.0,True,True,False,False,True,False,70 ,140,40.0,30.0,0.0,0.0,0.0,105,210,3,23,4.87
148,Dallenwil,Entire rental unit,49.666666666666664,915876712096202264,https://www.airbnb.com/rooms/915876712096202264,29,Sarnen,"Sarnen, Obwalden, Switzerland",1.0,2,2.0,True,True,False,False,False,False,127 ,254,0.0,43.0,0.0,0.0,0.0,149,297,3,10,4.9
149,Dallenwil,Entire rental unit,70.0,40794879,https://www.airbnb.com/rooms/40794879,31,Stans,"Stans, Nidwalden, Switzerland",1.5,1,1.0,True,True,False,False,False,False,120 ,240,0.0,40.0,0.0,0.0,0.0,140,280,2,15,4.73
150,Dallenwil,Entire rental unit,56.666666666666664,40796189,https://www.airbnb.com/rooms/40796189,34,Stans,"Stans, Nidwalden, Switzerland",1.5,1,2.0,True,True,False,False,False,False,145 ,290,0.0,49.0,0.0,0.0,0.0,170,339,3,22,4.86
151,Dallenwil,Private room in rental unit,24.0,52047857,https://www.airbnb.com/rooms/52047857,38,Sarnen,"Sarnen, Obwalden, Switzerland",2.5,2,2.0,True,True,False,False,False,False,69 ,138,26.0,28.0,0.0,0.0,0.0,96,192,4,6,4.83
152,Grindelwald,Private room in nature lodge,106.0,54175359,https://www.airbnb.com/rooms/54175359,3,Grindelwald,"Grindelwald, Bern, Switzerland",1.0,1,1.0,True,False,True,False,False,False,207 ,414,0.0,0.0,9.0,0.0,0.0,212,423,2,88,4.53
153,Grindelwald,Entire rental unit,84.25,776674688739936360,https://www.airbnb.com/rooms/776674688739936360,4,Grindelwald,"Grindelwald, Bern, Switzerland",1.0,2,3.0,True,True,False,False,True,False,215 ,430,140.0,96.0,7.0,0.0,0.0,337,673,4,82,4.87
154,Grindelwald,Entire rental unit,128.5,22984164,https://www.airbnb.com/rooms/22984164,6,Grindelwald,"Grindelwald, Bern, Switzerland",1.0,1,1.0,True,True,False,False,True,False,170 ,340,100.0,74.0,0.0,0.0,0.0,257,514,2,417,4.67
155,Grindelwald,Entire rental unit,85.5,41587367,https://www.airbnb.com/rooms/41587367,16,Grindelwald,"Grindelwald, Bern, Switzerland",1.0,2,4.0,True,True,False,False,True,False,215 ,430,155.0,98.0,0.0,0.0,0.0,342,683,4,114,4.89
156,Grindelwald,Entire rental unit,67.25,26418710,https://www.airbnb.com/rooms/26418710,19,Grindelwald,"Grindelwald, BE, Switzerland",1.0,2,2.0,True,True,False,False,True,False,180 ,360,100.0,77.0,0.0,0.0,0.0,269,537,4,120,4.95
157,Grindelwald,Private room in nature lodge,82.0,54175389,https://www.airbnb.com/rooms/54175389,22,Grindelwald,"Grindelwald, Bern, Switzerland",1.0,1,2.0,True,False,True,False,False,False,242 ,483,0.0,0.0,9.0,0.0,0.0,246,492,3,88,4.48
158,Grindelwald,Entire rental unit,81.5,727251417082312950,https://www.airbnb.com/rooms/727251417082312950,36,Grindelwald,"Grindelwald, Bern, Switzerland",1.0,1,2.0,True,True,False,False,False,False,109 ,218,60.0,47.0,0.0,0.0,0.0,163,325,2,4,5.0
159,Grindelwald,Entire rental unit,79.83333333333333,40130209,https://www.airbnb.com/rooms/40130209,39,Grindelwald,"Grindelwald, Bern, Switzerland",1.0,2,5.0,True,False,False,False,True,False,305 ,610,210.0,138.0,0.0,0.0,0.0,479,958,6,171,4.83
160,Küssnacht am Rigi,Entire rental unit,31.857142857142858,1024571658283328553,https://www.airbnb.com/rooms/1024571658283328553,6,Luzern,"Luzern, Kanton Luzern, Switzerland",1.5,2,3.0,True,False,True,False,False,False,150 ,300,105.0,63.0,7.0,0.0,30.0,223,445,7,0,
161,Küssnacht am Rigi,Private room in rental unit,17.5,33901939,https://www.airbnb.com/rooms/33901939,13,Dietwil,"Dietwil, Aargau, Switzerland",1.5,1,2.0,True,True,True,False,False,False,52 ,104,15.0,20.0,0.0,0.0,0.0,70,139,4,306,4.46
162,Küssnacht am Rigi,Entire guest suite,38.333333333333336,18136293,https://www.airbnb.com/rooms/18136293,18,Adligenswil,"Adligenswil, Luzern, Switzerland",1.0,1,2.0,True,True,False,False,True,False,80 ,160,35.0,33.0,2.0,0.0,0.0,115,230,3,233,4.9
163,Küssnacht am Rigi,Entire rental unit,72.0,744650127581837774,https://www.airbnb.com/rooms/744650127581837774,20,Honau,"Honau, Kanton Luzern, Switzerland",1.0,0,1.0,True,True,False,False,True,True,100 ,200,45.0,41.0,1.0,0.0,0.0,144,287,2,9,5.0
164,Küssnacht am Rigi,Private room in rental unit,26.5,36768786,https://www.airbnb.com/rooms/36768786,22,Dietwil,"Dietwil, Aargau, Switzerland",1.0,1,1.0,True,True,True,False,False,False,38 ,76,15.0,15.0,0.0,0.0,0.0,53,106,2,228,4.46
165,Küssnacht am Rigi,Entire rental unit,92.5,902931020755367161,https://www.airbnb.com/rooms/902931020755367161,27,Walchwil,"Walchwil, Zug, Switzerland",1.0,1,1.0,True,True,False,True,True,False,174 ,348,20.0,0.0,2.0,0.0,0.0,185,370,2,11,4.91
166,Küssnacht am Rigi,Private room in condo,47.0,680370410491020697,https://www.airbnb.com/rooms/680370410491020697,31,Auw,"Auw, Aargau, Switzerland",1.0,1,1.0,True,False,False,False,True,False,40 ,80,0.0,13.0,0.0,0.0,0.0,47,93,1,14,4.79
167,Küssnacht am Rigi,Private room in home,26.5,40691927,https://www.airbnb.com/rooms/40691927,32,Root,"Root, LU, Switzerland",1.0,1,2.0,True,True,False,False,True,False,70 ,140,40.0,30.0,2.0,0.0,0.0,106,212,4,101,4.93
168,Küssnacht am Rigi,Entire rental unit,25.2,800451719310424606,https://www.airbnb.com/rooms/800451719310424606,40,Sins,"Sins, Aargau, Switzerland",1.0,2,3.0,True,True,False,False,True,False,90 ,180,35.0,36.0,0.0,0.0,0.0,126,251,5,31,4.9
169,Samnaun,Entire serviced apartment,99.5,968543510586685309,https://www.airbnb.com/rooms/968543510586685309,1,Samnaun,"Samnaun, Graubünden, Switzerland",1.0,1,1.0,True,True,True,False,False,False,170 ,340,0.0,57.0,0.0,0.0,0.0,199,397,2,0,
170,Samnaun,Entire rental unit,50.77777777777778,1025318428433334592,https://www.airbnb.com/rooms/1025318428433334592,2,Samnaun,"Samnaun, Graubünden, Switzerland",2.0,3,5.0,True,True,False,False,False,False,392 ,784,130.0,0.0,0.0,0.0,0.0,457,914,9,0,
171,Samnaun,Entire serviced apartment,114.0,21845633,https://www.airbnb.com/rooms/21845633,4,Samnaun,"Samnaun, Graubünden, Switzerland",2.0,2,3.0,True,True,True,False,False,False,390 ,780,0.0,131.0,0.0,0.0,0.0,456,911,4,2,
172,Samnaun,Private room in bed and breakfast,119.5,39855628,https://www.airbnb.com/rooms/39855628,5,Samnaun-Laret,"Samnaun-Laret, Switzerland",1.0,1,1.0,True,False,True,True,False,False,236 ,472,0.0,0.0,6.0,0.0,0.0,239,478,2,2,
173,Samnaun,Entire serviced apartment,54.333333333333336,49962071,https://www.airbnb.com/rooms/49962071,6,See,"See, Tirol, Austria",1.5,2,4.0,True,True,False,False,True,False,231 ,461,114.0,0.0,76.0,0.0,0.0,326,651,6,17,4.94
174,Samnaun,Private room in bed and breakfast,67.5,43955603,https://www.airbnb.com/rooms/43955603,7,Pfunds,"Pfunds, Tirol, Austria",1.0,1,1.0,True,True,True,False,False,False,116 ,231,0.0,39.0,0.0,0.0,0.0,135,270,2,17,4.82
175,Samnaun,Entire rental unit,70.25,34077052,https://www.airbnb.com/rooms/34077052,11,"Untere Seiche 17, 6580 St. Anton am Arlberg","Untere Seiche 17, 6580 St. Anton am Arlberg, Austria",1.5,1,2.0,True,True,False,False,False,True,241 ,481,0.0,81.0,0.0,0.0,0.0,281,562,4,41,4.9
176,Samnaun,Private room in pension,57.5,738266653523035644,https://www.airbnb.com/rooms/738266653523035644,12,Pettneu am Arlberg,"Pettneu am Arlberg, Tirol, Austria",1.0,1,1.0,True,True,False,False,True,True,81 ,162,34.0,33.0,0.0,0.0,0.0,115,229,2,27,4.96
177,Samnaun,Entire rental unit,49.25,985390981729335019,https://www.airbnb.com/rooms/985390981729335019,13,Resia,"Resia, Trentino-Alto Adige, Italy",1.0,1,2.0,True,True,True,False,False,False,197 ,393,0.0,0.0,0.0,0.0,0.0,197,393,4,0,
178,Samnaun,Entire rental unit,80.0,873611840836035865,https://www.airbnb.com/rooms/873611840836035865,15,Mathon,"Mathon, Tirol, Austria",1.5,2,3.0,True,True,False,False,False,False,259 ,518,122.0,0.0,0.0,0.0,0.0,320,640,4,0,
179,Samnaun,Entire rental unit,85.5,1028980326321245182,https://www.airbnb.com/rooms/1028980326321245182,18,See,"See, Tirol, Austria",1.0,1,1.0,True,True,False,False,False,False,111 ,221,89.0,0.0,31.0,0.0,0.0,171,341,2,0,
180,Samnaun,Entire place,31.0,15572898,https://www.airbnb.com/rooms/15572898,19,St. Gallenkirch,"St. Gallenkirch, Vorarlberg, Austria",1.0,1,2.0,False,True,False,False,True,False,48 ,96,10.0,18.0,0.0,0.0,0.0,62,124,2,59,4.9
181,Samnaun,Entire rental unit,28.25,3944270,https://www.airbnb.com/rooms/3944270,21,Kaunertal,"Kaunertal, Tyrol, Austria",1.0,1,2.0,True,True,False,False,False,False,75 ,150,43.0,33.0,0.0,0.0,0.0,113,226,4,139,4.84
182,Samnaun,Entire serviced apartment,134.5,44242507,https://www.airbnb.com/rooms/44242507,22,Samnaun,"Samnaun, Graubünden, Switzerland",1.5,1,2.0,True,True,True,False,False,False,230 ,460,0.0,77.0,0.0,0.0,0.0,269,537,2,5,5.0
183,Samnaun,Private room in bed and breakfast,138.0,39958459,https://www.airbnb.com/rooms/39958459,23,Samnaun-Laret,"Samnaun-Laret, Switzerland",1.0,1,1.0,True,False,True,True,False,False,135 ,270,0.0,0.0,6.0,0.0,0.0,138,276,1,0,
184,Samnaun,Entire vacation home,59.333333333333336,756381922924426624,https://www.airbnb.com/rooms/756381922924426624,24,See,"See, Tirol, Austria",1.0,1,3.0,True,True,True,False,False,False,140 ,279,77.0,0.0,0.0,0.0,0.0,178,356,3,0,
185,Samnaun,Entire rental unit,42.75,50554149,https://www.airbnb.com/rooms/50554149,25,Gaschurn,"Gaschurn, Vorarlberg, Austria",1.5,1,3.0,True,False,True,False,True,False,125 ,250,91.0,0.0,0.0,0.0,0.0,171,341,4,17,4.88
186,Samnaun,Entire rental unit,92.0,919347298633133988,https://www.airbnb.com/rooms/919347298633133988,31,Galtür,"Galtür, Tirol, Austria",1.0,1,2.0,True,False,False,False,False,False,276 ,551,0.0,0.0,0.0,0.0,0.0,276,551,3,0,
187,Samnaun,Entire rental unit,42.5,644133086322604587,https://www.airbnb.com/rooms/644133086322604587,32,Landeck,"Landeck, Tirol, Austria",1.0,1,2.0,True,True,False,False,False,False,121 ,242,96.0,49.0,0.0,49.0,0.0,170,338,4,4,4.75
