location,location_town,first_rental_day,return_date,gear_name,price,rental_duration,price_per_day,gear_class
Samnaun – Graubünden,Samnaun,2023-12-15,2023-12-16,Ski Economy,64.8,2,32.4,ski
Samnaun – Graubünden,Samnaun,2023-12-15,2023-12-16,Ski Budget,47.7,2,23.85,ski
Samnaun – Graubünden,Samnaun,2023-12-15,2023-12-16,Skiboots premium,32.4,2,16.2,clothes
Samnaun – Graubünden,Samnaun,2023-12-15,2023-12-16,Alpine touring ski boots,32.4,2,16.2,clothes
Samnaun – Graubünden,Samnaun,2023-12-15,2023-12-16,Touring Ski Premium,81.0,2,40.5,ski
Samnaun – Graubünden,Samnaun,2023-12-15,2023-12-16,Snowboard premium,81.0,2,40.5,snowboard
Samnaun – Graubünden,Samnaun,2023-12-15,2023-12-16,Snowboard Economy,64.8,2,32.4,snowboard
Samnaun – Graubünden,Samnaun,2023-12-15,2023-12-16,Snowboard Budget,47.7,2,23.85,snowboard
Samnaun – Graubünden,Samnaun,2023-12-15,2023-12-16,Snowboardboots premium,32.4,2,16.2,clothes
Samnaun – Graubünden,Samnaun,2023-12-15,2023-12-16,Snowshoes,32.4,2,16.2,clothes
Samnaun – Graubünden,Samnaun,2023-12-15,2023-12-16,Toboggan,12.6,2,6.3,sledge
Samnaun – Graubünden,Samnaun,2023-12-15,2023-12-17,Ski Exclusive,130.5,3,43.5,ski
Samnaun – Graubünden,Samnaun,2023-12-15,2023-12-17,Ski Premium,103.5,3,34.5,ski
Samnaun – Graubünden,Samnaun,2023-12-15,2023-12-17,Ski Economy,80.1,3,26.7,ski
Samnaun – Graubünden,Samnaun,2023-12-15,2023-12-17,Ski Budget,60.3,3,20.099999999999998,ski
Samnaun – Graubünden,Samnaun,2023-12-15,2023-12-17,Skiboots premium,42.3,3,14.1,clothes
Samnaun – Graubünden,Samnaun,2023-12-15,2023-12-17,Alpine touring ski boots,42.3,3,14.1,clothes
Samnaun – Graubünden,Samnaun,2023-12-15,2023-12-17,Touring Ski Premium,103.5,3,34.5,ski
Samnaun – Graubünden,Samnaun,2023-12-15,2023-12-17,Snowboard premium,103.5,3,34.5,snowboard
Samnaun – Graubünden,Samnaun,2023-12-15,2023-12-17,Snowboard Economy,80.1,3,26.7,snowboard
Samnaun – Graubünden,Samnaun,2023-12-15,2023-12-17,Snowboard Budget,60.3,3,20.099999999999998,snowboard
Samnaun – Graubünden,Samnaun,2023-12-15,2023-12-17,Snowboardboots premium,42.3,3,14.1,clothes
Samnaun – Graubünden,Samnaun,2023-12-15,2023-12-17,Toboggan,16.2,3,5.3999999999999995,sledge
Samnaun – Graubünden,Samnaun,2023-12-15,2023-12-17,Snowshoes,42.3,3,14.1,clothes
Münster (Goms) – Valais,Münster (Goms),2023-12-15,2023-12-15,Ski Exclusive,50.0,1,50.0,ski
Münster (Goms) – Valais,Münster (Goms),2023-12-15,2023-12-15,Ski Economy,39.0,1,39.0,ski
Münster (Goms) – Valais,Münster (Goms),2023-12-15,2023-12-15,Ski Budget,29.0,1,29.0,ski
Münster (Goms) – Valais,Münster (Goms),2023-12-15,2023-12-15,Skiboots economy,19.0,1,19.0,clothes
Münster (Goms) – Valais,Münster (Goms),2023-12-15,2023-12-15,Alpine touring ski boots,30.0,1,30.0,clothes
Münster (Goms) – Valais,Münster (Goms),2023-12-15,2023-12-15,Alpine economy touring ski,50.0,1,50.0,ski
Münster (Goms) – Valais,Münster (Goms),2023-12-15,2023-12-15,Split Board,70.0,1,70.0,snowboard
Münster (Goms) – Valais,Münster (Goms),2023-12-15,2023-12-15,Snowboard Economy,39.0,1,39.0,snowboard
Münster (Goms) – Valais,Münster (Goms),2023-12-15,2023-12-15,Snowboard boots economy,19.0,1,19.0,clothes
Münster (Goms) – Valais,Münster (Goms),2023-12-15,2023-12-15,Snowshoes,19.0,1,19.0,clothes
Münster (Goms) – Valais,Münster (Goms),2023-12-15,2023-12-15,Helmet,15.0,1,15.0,helmet
Münster (Goms) – Valais,Münster (Goms),2023-12-15,2023-12-15,Back protection (shield),15.0,1,15.0,clothes
Münster (Goms) – Valais,Münster (Goms),2023-12-15,2023-12-16,Ski Exclusive,90.0,2,45.0,ski
Münster (Goms) – Valais,Münster (Goms),2023-12-15,2023-12-16,Ski Economy,65.0,2,32.5,ski
Münster (Goms) – Valais,Münster (Goms),2023-12-15,2023-12-16,Ski Budget,49.0,2,24.5,ski
Münster (Goms) – Valais,Münster (Goms),2023-12-15,2023-12-16,Skiboots economy,33.0,2,16.5,clothes
Münster (Goms) – Valais,Münster (Goms),2023-12-15,2023-12-16,Alpine touring ski boots,40.0,2,20.0,clothes
Münster (Goms) – Valais,Münster (Goms),2023-12-15,2023-12-16,Alpine economy touring ski,80.0,2,40.0,ski
Münster (Goms) – Valais,Münster (Goms),2023-12-15,2023-12-16,Split Board,120.0,2,60.0,snowboard
Münster (Goms) – Valais,Münster (Goms),2023-12-15,2023-12-16,Snowboard Economy,65.0,2,32.5,snowboard
Münster (Goms) – Valais,Münster (Goms),2023-12-15,2023-12-16,Snowboard boots economy,33.0,2,16.5,clothes
Münster (Goms) – Valais,Münster (Goms),2023-12-15,2023-12-16,Snowshoes,28.0,2,14.0,clothes
Münster (Goms) – Valais,Münster (Goms),2023-12-15,2023-12-16,Helmet,29.0,2,14.5,helmet
Münster (Goms) – Valais,Münster (Goms),2023-12-15,2023-12-16,Back protection (shield),25.0,2,12.5,clothes
Les Breuleux – Jura & Three-Lakes,Les Breuleux,2023-12-15,2023-12-15,Ski Exclusive,53.1,1,53.1,ski
Les Breuleux – Jura & Three-Lakes,Les Breuleux,2023-12-15,2023-12-15,Ski Premium,53.1,1,53.1,ski
Les Breuleux – Jura & Three-Lakes,Les Breuleux,2023-12-15,2023-12-15,Ski Test,57.6,1,57.6,ski
Les Breuleux – Jura & Three-Lakes,Les Breuleux,2023-12-15,2023-12-15,Ski Economy,37.8,1,37.8,ski
Les Breuleux – Jura & Three-Lakes,Les Breuleux,2023-12-15,2023-12-15,Ski Budget,27.0,1,27.0,ski
Les Breuleux – Jura & Three-Lakes,Les Breuleux,2023-12-15,2023-12-15,Skiboots premium,17.1,1,17.1,clothes
Les Breuleux – Jura & Three-Lakes,Les Breuleux,2023-12-15,2023-12-15,Skiboots economy,14.4,1,14.4,clothes
Les Breuleux – Jura & Three-Lakes,Les Breuleux,2023-12-15,2023-12-15,Touring Ski exklusiv,53.1,1,53.1,ski
Les Breuleux – Jura & Three-Lakes,Les Breuleux,2023-12-15,2023-12-15,Snowboard Budget,27.9,1,27.9,snowboard
Les Breuleux – Jura & Three-Lakes,Les Breuleux,2023-12-15,2023-12-15,Snowboard boots economy,14.4,1,14.4,clothes
Les Breuleux – Jura & Three-Lakes,Les Breuleux,2023-12-15,2023-12-15,Helmet,8.1,1,8.1,helmet
Les Breuleux – Jura & Three-Lakes,Les Breuleux,2023-12-15,2023-12-16,Ski Exclusive,95.4,2,47.7,ski
Les Breuleux – Jura & Three-Lakes,Les Breuleux,2023-12-15,2023-12-16,Ski Test,104.4,2,52.2,ski
Les Breuleux – Jura & Three-Lakes,Les Breuleux,2023-12-15,2023-12-16,Ski Premium,95.4,2,47.7,ski
Les Breuleux – Jura & Three-Lakes,Les Breuleux,2023-12-15,2023-12-16,Ski Economy,72.0,2,36.0,ski
Les Breuleux – Jura & Three-Lakes,Les Breuleux,2023-12-15,2023-12-16,Ski Budget,50.4,2,25.2,ski
Les Breuleux – Jura & Three-Lakes,Les Breuleux,2023-12-15,2023-12-16,Skiboots premium,32.4,2,16.2,clothes
Les Breuleux – Jura & Three-Lakes,Les Breuleux,2023-12-15,2023-12-16,Skiboots economy,27.0,2,13.5,clothes
Les Breuleux – Jura & Three-Lakes,Les Breuleux,2023-12-15,2023-12-16,Touring Ski exklusiv,95.4,2,47.7,ski
Les Breuleux – Jura & Three-Lakes,Les Breuleux,2023-12-15,2023-12-16,Snowboard Budget,54.0,2,27.0,snowboard
Les Breuleux – Jura & Three-Lakes,Les Breuleux,2023-12-15,2023-12-16,Snowboard boots economy,27.0,2,13.5,clothes
Les Breuleux – Jura & Three-Lakes,Les Breuleux,2023-12-15,2023-12-16,Helmet,14.4,2,7.2,helmet
Les Breuleux – Jura & Three-Lakes,Les Breuleux,2023-12-15,2023-12-17,Ski Exclusive,121.5,3,40.5,ski
Les Breuleux – Jura & Three-Lakes,Les Breuleux,2023-12-15,2023-12-17,Ski Premium,121.5,3,40.5,ski
Les Breuleux – Jura & Three-Lakes,Les Breuleux,2023-12-15,2023-12-17,Ski Test,133.2,3,44.4,ski
Les Breuleux – Jura & Three-Lakes,Les Breuleux,2023-12-15,2023-12-17,Ski Economy,90.0,3,30.0,ski
Les Breuleux – Jura & Three-Lakes,Les Breuleux,2023-12-15,2023-12-17,Ski Budget,63.9,3,21.3,ski
Les Breuleux – Jura & Three-Lakes,Les Breuleux,2023-12-15,2023-12-17,Skiboots premium,42.3,3,14.1,clothes
Les Breuleux – Jura & Three-Lakes,Les Breuleux,2023-12-15,2023-12-17,Skiboots economy,33.3,3,11.1,clothes
Les Breuleux – Jura & Three-Lakes,Les Breuleux,2023-12-15,2023-12-17,Touring Ski exklusiv,121.5,3,40.5,ski
Les Breuleux – Jura & Three-Lakes,Les Breuleux,2023-12-15,2023-12-17,Snowboard Budget,67.5,3,22.5,snowboard
Les Breuleux – Jura & Three-Lakes,Les Breuleux,2023-12-15,2023-12-17,Snowboard boots economy,33.3,3,11.1,clothes
Les Breuleux – Jura & Three-Lakes,Les Breuleux,2023-12-15,2023-12-17,Helmet,18.0,3,6.0,helmet
Les Prés d'Orvin – Jura & Three-Lakes,Les Prés d'Orvin,2023-12-15,2023-12-15,Ski Exclusive,53.1,1,53.1,ski
Les Prés d'Orvin – Jura & Three-Lakes,Les Prés d'Orvin,2023-12-15,2023-12-15,Ski Premium,53.1,1,53.1,ski
Les Prés d'Orvin – Jura & Three-Lakes,Les Prés d'Orvin,2023-12-15,2023-12-15,Ski Test,57.6,1,57.6,ski
Les Prés d'Orvin – Jura & Three-Lakes,Les Prés d'Orvin,2023-12-15,2023-12-15,Ski Economy,37.8,1,37.8,ski
Les Prés d'Orvin – Jura & Three-Lakes,Les Prés d'Orvin,2023-12-15,2023-12-15,Ski Budget,27.0,1,27.0,ski
Les Prés d'Orvin – Jura & Three-Lakes,Les Prés d'Orvin,2023-12-15,2023-12-15,Skiboots premium,17.1,1,17.1,clothes
Les Prés d'Orvin – Jura & Three-Lakes,Les Prés d'Orvin,2023-12-15,2023-12-15,Skiboots economy,14.4,1,14.4,clothes
Les Prés d'Orvin – Jura & Three-Lakes,Les Prés d'Orvin,2023-12-15,2023-12-15,Touring Ski exklusiv,53.1,1,53.1,ski
Les Prés d'Orvin – Jura & Three-Lakes,Les Prés d'Orvin,2023-12-15,2023-12-15,Snowboard Budget,27.9,1,27.9,snowboard
Les Prés d'Orvin – Jura & Three-Lakes,Les Prés d'Orvin,2023-12-15,2023-12-15,Snowboard boots economy,14.4,1,14.4,clothes
Les Prés d'Orvin – Jura & Three-Lakes,Les Prés d'Orvin,2023-12-15,2023-12-15,Helmet,8.1,1,8.1,helmet
Les Prés d'Orvin – Jura & Three-Lakes,Les Prés d'Orvin,2023-12-15,2023-12-16,Ski Exclusive,95.4,2,47.7,ski
Les Prés d'Orvin – Jura & Three-Lakes,Les Prés d'Orvin,2023-12-15,2023-12-16,Ski Test,104.4,2,52.2,ski
Les Prés d'Orvin – Jura & Three-Lakes,Les Prés d'Orvin,2023-12-15,2023-12-16,Ski Premium,95.4,2,47.7,ski
Les Prés d'Orvin – Jura & Three-Lakes,Les Prés d'Orvin,2023-12-15,2023-12-16,Ski Economy,72.0,2,36.0,ski
Les Prés d'Orvin – Jura & Three-Lakes,Les Prés d'Orvin,2023-12-15,2023-12-16,Ski Budget,50.4,2,25.2,ski
Les Prés d'Orvin – Jura & Three-Lakes,Les Prés d'Orvin,2023-12-15,2023-12-16,Skiboots premium,32.4,2,16.2,clothes
Les Prés d'Orvin – Jura & Three-Lakes,Les Prés d'Orvin,2023-12-15,2023-12-16,Skiboots economy,27.0,2,13.5,clothes
Les Prés d'Orvin – Jura & Three-Lakes,Les Prés d'Orvin,2023-12-15,2023-12-16,Touring Ski exklusiv,95.4,2,47.7,ski
Les Prés d'Orvin – Jura & Three-Lakes,Les Prés d'Orvin,2023-12-15,2023-12-16,Snowboard Budget,54.0,2,27.0,snowboard
Les Prés d'Orvin – Jura & Three-Lakes,Les Prés d'Orvin,2023-12-15,2023-12-16,Snowboard boots economy,27.0,2,13.5,clothes
Les Prés d'Orvin – Jura & Three-Lakes,Les Prés d'Orvin,2023-12-15,2023-12-16,Helmet,14.4,2,7.2,helmet
Les Prés d'Orvin – Jura & Three-Lakes,Les Prés d'Orvin,2023-12-15,2023-12-17,Ski Exclusive,121.5,3,40.5,ski
Les Prés d'Orvin – Jura & Three-Lakes,Les Prés d'Orvin,2023-12-15,2023-12-17,Ski Test,133.2,3,44.4,ski
Les Prés d'Orvin – Jura & Three-Lakes,Les Prés d'Orvin,2023-12-15,2023-12-17,Ski Premium,121.5,3,40.5,ski
Les Prés d'Orvin – Jura & Three-Lakes,Les Prés d'Orvin,2023-12-15,2023-12-17,Ski Economy,90.0,3,30.0,ski
Les Prés d'Orvin – Jura & Three-Lakes,Les Prés d'Orvin,2023-12-15,2023-12-17,Ski Budget,63.9,3,21.3,ski
Les Prés d'Orvin – Jura & Three-Lakes,Les Prés d'Orvin,2023-12-15,2023-12-17,Skiboots premium,42.3,3,14.1,clothes
Les Prés d'Orvin – Jura & Three-Lakes,Les Prés d'Orvin,2023-12-15,2023-12-17,Skiboots economy,33.3,3,11.1,clothes
Les Prés d'Orvin – Jura & Three-Lakes,Les Prés d'Orvin,2023-12-15,2023-12-17,Touring Ski exklusiv,121.5,3,40.5,ski
Les Prés d'Orvin – Jura & Three-Lakes,Les Prés d'Orvin,2023-12-15,2023-12-17,Snowboard Budget,67.5,3,22.5,snowboard
Les Prés d'Orvin – Jura & Three-Lakes,Les Prés d'Orvin,2023-12-15,2023-12-17,Snowboard boots economy,33.3,3,11.1,clothes
Les Prés d'Orvin – Jura & Three-Lakes,Les Prés d'Orvin,2023-12-15,2023-12-17,Helmet,18.0,3,6.0,helmet
Schwyz – Lucerne - Lake Lucerne Region,Schwyz,2023-12-15,2023-12-15,Ski Exclusive,45.0,1,45.0,ski
Schwyz – Lucerne - Lake Lucerne Region,Schwyz,2023-12-15,2023-12-15,Ski Economy,40.0,1,40.0,ski
Schwyz – Lucerne - Lake Lucerne Region,Schwyz,2023-12-15,2023-12-15,Skiboots economy,15.0,1,15.0,clothes
Schwyz – Lucerne - Lake Lucerne Region,Schwyz,2023-12-15,2023-12-15,Alpine touring ski boots,20.0,1,20.0,clothes
Schwyz – Lucerne - Lake Lucerne Region,Schwyz,2023-12-15,2023-12-15,Touring Ski exklusiv,45.0,1,45.0,ski
Schwyz – Lucerne - Lake Lucerne Region,Schwyz,2023-12-15,2023-12-15,Split Board,75.0,1,75.0,snowboard
Schwyz – Lucerne - Lake Lucerne Region,Schwyz,2023-12-15,2023-12-15,Snowboard Economy,30.0,1,30.0,snowboard
Schwyz – Lucerne - Lake Lucerne Region,Schwyz,2023-12-15,2023-12-15,Snowboard boots economy,15.0,1,15.0,clothes
Schwyz – Lucerne - Lake Lucerne Region,Schwyz,2023-12-15,2023-12-15,Snowshoes,20.0,1,20.0,clothes
Schwyz – Lucerne - Lake Lucerne Region,Schwyz,2023-12-15,2023-12-15,Helmet,10.0,1,10.0,helmet
Schwyz – Lucerne - Lake Lucerne Region,Schwyz,2023-12-15,2023-12-16,Ski Exclusive,67.0,2,33.5,ski
Schwyz – Lucerne - Lake Lucerne Region,Schwyz,2023-12-15,2023-12-16,Ski Economy,57.0,2,28.5,ski
Schwyz – Lucerne - Lake Lucerne Region,Schwyz,2023-12-15,2023-12-16,Skiboots economy,25.0,2,12.5,clothes
Schwyz – Lucerne - Lake Lucerne Region,Schwyz,2023-12-15,2023-12-16,Alpine touring ski boots,30.0,2,15.0,clothes
Schwyz – Lucerne - Lake Lucerne Region,Schwyz,2023-12-15,2023-12-16,Touring Ski exklusiv,67.0,2,33.5,ski
Schwyz – Lucerne - Lake Lucerne Region,Schwyz,2023-12-15,2023-12-16,Split Board,127.0,2,63.5,snowboard
Schwyz – Lucerne - Lake Lucerne Region,Schwyz,2023-12-15,2023-12-16,Snowboard Economy,50.0,2,25.0,snowboard
Schwyz – Lucerne - Lake Lucerne Region,Schwyz,2023-12-15,2023-12-16,Snowboard boots economy,25.0,2,12.5,clothes
Schwyz – Lucerne - Lake Lucerne Region,Schwyz,2023-12-15,2023-12-16,Snowshoes,30.0,2,15.0,clothes
Schwyz – Lucerne - Lake Lucerne Region,Schwyz,2023-12-15,2023-12-16,Helmet,15.0,2,7.5,helmet
Andermatt – Lucerne - Lake Lucerne Region,Andermatt,2023-12-15,2023-12-15,Telemark Ski Premium,45.0,1,45.0,ski
Andermatt – Lucerne - Lake Lucerne Region,Andermatt,2023-12-15,2023-12-15,Ski Premium,45.0,1,45.0,ski
Andermatt – Lucerne - Lake Lucerne Region,Andermatt,2023-12-15,2023-12-15,Ski Economy,36.0,1,36.0,ski
Andermatt – Lucerne - Lake Lucerne Region,Andermatt,2023-12-15,2023-12-15,Ski Budget,27.0,1,27.0,ski
Andermatt – Lucerne - Lake Lucerne Region,Andermatt,2023-12-15,2023-12-15,Skiboots economy,18.0,1,18.0,clothes
Andermatt – Lucerne - Lake Lucerne Region,Andermatt,2023-12-15,2023-12-15,Alpine touring ski boots,18.0,1,18.0,clothes
Andermatt – Lucerne - Lake Lucerne Region,Andermatt,2023-12-15,2023-12-15,Telemark skiboots,18.0,1,18.0,clothes
Andermatt – Lucerne - Lake Lucerne Region,Andermatt,2023-12-15,2023-12-15,Touring Ski Premium,54.0,1,54.0,ski
Andermatt – Lucerne - Lake Lucerne Region,Andermatt,2023-12-15,2023-12-15,Snowshoes,18.0,1,18.0,clothes
Andermatt – Lucerne - Lake Lucerne Region,Andermatt,2023-12-15,2023-12-15,Helmet,13.5,1,13.5,helmet
Andermatt – Lucerne - Lake Lucerne Region,Andermatt,2023-12-15,2023-12-15,Sledges,13.5,1,13.5,sledge
Andermatt – Lucerne - Lake Lucerne Region,Andermatt,2023-12-15,2023-12-16,Telemark Ski Premium,72.0,2,36.0,ski
Andermatt – Lucerne - Lake Lucerne Region,Andermatt,2023-12-15,2023-12-16,Ski Premium,72.0,2,36.0,ski
Andermatt – Lucerne - Lake Lucerne Region,Andermatt,2023-12-15,2023-12-16,Ski Economy,63.0,2,31.5,ski
Andermatt – Lucerne - Lake Lucerne Region,Andermatt,2023-12-15,2023-12-16,Ski Budget,49.5,2,24.75,ski
Andermatt – Lucerne - Lake Lucerne Region,Andermatt,2023-12-15,2023-12-16,Skiboots economy,31.5,2,15.75,clothes
Andermatt – Lucerne - Lake Lucerne Region,Andermatt,2023-12-15,2023-12-16,Alpine touring ski boots,31.5,2,15.75,clothes
Andermatt – Lucerne - Lake Lucerne Region,Andermatt,2023-12-15,2023-12-16,Telemark skiboots,31.5,2,15.75,clothes
Andermatt – Lucerne - Lake Lucerne Region,Andermatt,2023-12-15,2023-12-16,Touring Ski Premium,90.0,2,45.0,ski
Andermatt – Lucerne - Lake Lucerne Region,Andermatt,2023-12-15,2023-12-16,Snowshoes,31.5,2,15.75,clothes
Andermatt – Lucerne - Lake Lucerne Region,Andermatt,2023-12-15,2023-12-16,Helmet,18.0,2,9.0,helmet
Andermatt – Lucerne - Lake Lucerne Region,Andermatt,2023-12-15,2023-12-16,Sledges,22.5,2,11.25,sledge
Andermatt – Lucerne - Lake Lucerne Region,Andermatt,2023-12-15,2023-12-17,Telemark Ski Premium,99.0,3,33.0,ski
Andermatt – Lucerne - Lake Lucerne Region,Andermatt,2023-12-15,2023-12-17,Ski Premium,99.0,3,33.0,ski
Andermatt – Lucerne - Lake Lucerne Region,Andermatt,2023-12-15,2023-12-17,Ski Economy,81.0,3,27.0,ski
Andermatt – Lucerne - Lake Lucerne Region,Andermatt,2023-12-15,2023-12-17,Ski Budget,63.0,3,21.0,ski
Andermatt – Lucerne - Lake Lucerne Region,Andermatt,2023-12-15,2023-12-17,Skiboots economy,45.0,3,15.0,clothes
Andermatt – Lucerne - Lake Lucerne Region,Andermatt,2023-12-15,2023-12-17,Alpine touring ski boots,45.0,3,15.0,clothes
Andermatt – Lucerne - Lake Lucerne Region,Andermatt,2023-12-15,2023-12-17,Telemark skiboots,45.0,3,15.0,clothes
Andermatt – Lucerne - Lake Lucerne Region,Andermatt,2023-12-15,2023-12-17,Touring Ski Premium,112.5,3,37.5,ski
Andermatt – Lucerne - Lake Lucerne Region,Andermatt,2023-12-15,2023-12-17,Snowshoes,45.0,3,15.0,clothes
Andermatt – Lucerne - Lake Lucerne Region,Andermatt,2023-12-15,2023-12-17,Helmet,22.5,3,7.5,helmet
Andermatt – Lucerne - Lake Lucerne Region,Andermatt,2023-12-15,2023-12-17,Sledges,27.0,3,9.0,sledge
Vals – Graubünden,Vals,2023-12-15,2023-12-15,Carving Ski Superior,31.0,1,31.0,ski
Vals – Graubünden,Vals,2023-12-15,2023-12-15,Ski set Premium,34.0,1,34.0,set
Vals – Graubünden,Vals,2023-12-15,2023-12-15,Carving Ski Premium,27.0,1,27.0,ski
Vals – Graubünden,Vals,2023-12-15,2023-12-15,Ski Set Economy,29.0,1,29.0,set
Vals – Graubünden,Vals,2023-12-15,2023-12-15,Carving Ski Economy,23.0,1,23.0,ski
Vals – Graubünden,Vals,2023-12-15,2023-12-15,Skating set,17.0,1,17.0,set
Vals – Graubünden,Vals,2023-12-15,2023-12-15,Ski Carving Boots Premium,15.0,1,15.0,clothes
Vals – Graubünden,Vals,2023-12-15,2023-12-15,Ski Carving Boots Economy,12.0,1,12.0,clothes
Vals – Graubünden,Vals,2023-12-15,2023-12-15,Ski Helmet,6.5,1,6.5,helmet
Vals – Graubünden,Vals,2023-12-15,2023-12-15,Snowboard Premium,27.0,1,27.0,snowboard
Vals – Graubünden,Vals,2023-12-15,2023-12-15,Snowboard Economy,21.0,1,21.0,snowboard
Vals – Graubünden,Vals,2023-12-15,2023-12-15,Economy Snowboard Boots,12.0,1,12.0,clothes
Vals – Graubünden,Vals,2023-12-15,2023-12-15,Back Protector,11.0,1,11.0,clothes
Vals – Graubünden,Vals,2023-12-15,2023-12-15,Carefree Package Ski,6.0,1,6.0,services
Vals – Graubünden,Vals,2023-12-15,2023-12-15,Carefree Package Snowboard,6.0,1,6.0,services
Vals – Graubünden,Vals,2023-12-15,2023-12-15,Snowshoes with Poles,11.0,1,11.0,clothes
Vals – Graubünden,Vals,2023-12-15,2023-12-16,Carving Ski Superior,58.0,2,29.0,ski
Vals – Graubünden,Vals,2023-12-15,2023-12-16,Ski set Premium,68.0,2,34.0,set
Vals – Graubünden,Vals,2023-12-15,2023-12-16,Carving Ski Premium,48.0,2,24.0,ski
Vals – Graubünden,Vals,2023-12-15,2023-12-16,Ski Set Economy,50.0,2,25.0,set
Vals – Graubünden,Vals,2023-12-15,2023-12-16,Carving Ski Economy,41.0,2,20.5,ski
Vals – Graubünden,Vals,2023-12-15,2023-12-16,Skating set,30.0,2,15.0,set
Vals – Graubünden,Vals,2023-12-15,2023-12-16,Ski Carving Boots Premium,25.0,2,12.5,clothes
Vals – Graubünden,Vals,2023-12-15,2023-12-16,Ski Carving Boots Economy,22.0,2,11.0,clothes
Vals – Graubünden,Vals,2023-12-15,2023-12-16,Ski Helmet,10.0,2,5.0,helmet
Vals – Graubünden,Vals,2023-12-15,2023-12-16,Snowboard Premium,51.0,2,25.5,snowboard
Vals – Graubünden,Vals,2023-12-15,2023-12-16,Snowboard Economy,40.0,2,20.0,snowboard
Vals – Graubünden,Vals,2023-12-15,2023-12-16,Economy Snowboard Boots,22.0,2,11.0,clothes
Vals – Graubünden,Vals,2023-12-15,2023-12-16,Back Protector,21.0,2,10.5,clothes
Vals – Graubünden,Vals,2023-12-15,2023-12-16,Carefree Package Ski,10.0,2,5.0,services
Vals – Graubünden,Vals,2023-12-15,2023-12-16,Carefree Package Snowboard,10.0,2,5.0,services
Vals – Graubünden,Vals,2023-12-15,2023-12-16,Snowshoes with Poles,19.0,2,9.5,clothes
Vals – Graubünden,Vals,2023-12-15,2023-12-17,Carving Ski Superior,81.0,3,27.0,ski
Vals – Graubünden,Vals,2023-12-15,2023-12-17,Ski set Premium,79.0,3,26.333333333333332,set
Vals – Graubünden,Vals,2023-12-15,2023-12-17,Carving Ski Premium,66.0,3,22.0,ski
Vals – Graubünden,Vals,2023-12-15,2023-12-17,Ski Set Economy,67.0,3,22.333333333333332,set
Vals – Graubünden,Vals,2023-12-15,2023-12-17,Carving Ski Economy,58.0,3,19.333333333333332,ski
Vals – Graubünden,Vals,2023-12-15,2023-12-17,Skating set,44.0,3,14.666666666666666,set
Vals – Graubünden,Vals,2023-12-15,2023-12-17,Ski Carving Boots Premium,34.0,3,11.333333333333334,clothes
Vals – Graubünden,Vals,2023-12-15,2023-12-17,Ski Carving Boots Economy,31.5,3,10.5,clothes
Vals – Graubünden,Vals,2023-12-15,2023-12-17,Ski Helmet,14.0,3,4.666666666666667,helmet
Vals – Graubünden,Vals,2023-12-15,2023-12-17,Snowboard Premium,71.0,3,23.666666666666668,snowboard
Vals – Graubünden,Vals,2023-12-15,2023-12-17,Snowboard Economy,55.0,3,18.333333333333332,snowboard
Vals – Graubünden,Vals,2023-12-15,2023-12-17,Economy Snowboard Boots,31.5,3,10.5,clothes
Vals – Graubünden,Vals,2023-12-15,2023-12-17,Back Protector,27.0,3,9.0,clothes
Vals – Graubünden,Vals,2023-12-15,2023-12-17,Carefree Package Ski,20.0,3,6.666666666666667,services
Vals – Graubünden,Vals,2023-12-15,2023-12-17,Carefree Package Snowboard,20.0,3,6.666666666666667,services
Vals – Graubünden,Vals,2023-12-15,2023-12-17,Snowshoes with Poles,27.0,3,9.0,clothes
Oberwil i.S. – Bern Region,Oberwil i.S.,2023-12-15,2023-12-15,Ski Superior,52.2,1,52.2,ski
Oberwil i.S. – Bern Region,Oberwil i.S.,2023-12-15,2023-12-15,Ski Premium,36.9,1,36.9,ski
Oberwil i.S. – Bern Region,Oberwil i.S.,2023-12-15,2023-12-15,Ski Economy,26.1,1,26.1,ski
Oberwil i.S. – Bern Region,Oberwil i.S.,2023-12-15,2023-12-15,Ski boot,18.0,1,18.0,clothes
Oberwil i.S. – Bern Region,Oberwil i.S.,2023-12-15,2023-12-15,Ski jacket and ski pants,45.0,1,45.0,clothes
Oberwil i.S. – Bern Region,Oberwil i.S.,2023-12-15,2023-12-15,Freerideski Superior,52.2,1,52.2,ski
Oberwil i.S. – Bern Region,Oberwil i.S.,2023-12-15,2023-12-15,Ski helmet,9.9,1,9.9,helmet
Oberwil i.S. – Bern Region,Oberwil i.S.,2023-12-15,2023-12-15,Avalanche tranceiver,10.8,1,10.8,other
Oberwil i.S. – Bern Region,Oberwil i.S.,2023-12-15,2023-12-15,Safety Set,24.3,1,24.3,set
Oberwil i.S. – Bern Region,Oberwil i.S.,2023-12-15,2023-12-15,Snowboard Premium,36.9,1,36.9,snowboard
Oberwil i.S. – Bern Region,Oberwil i.S.,2023-12-15,2023-12-15,Snowboard Economy,26.1,1,26.1,snowboard
Oberwil i.S. – Bern Region,Oberwil i.S.,2023-12-15,2023-12-15,Snowboard boots,18.0,1,18.0,clothes
Oberwil i.S. – Bern Region,Oberwil i.S.,2023-12-15,2023-12-15,Shortcarver,26.1,1,26.1,ski
Oberwil i.S. – Bern Region,Oberwil i.S.,2023-12-15,2023-12-16,Ski Superior,99.0,2,49.5,ski
